order_id,customer_id,order_date,total_amount,shipping_address,status,delivery_date
ORD00789,CUST0083,14-12-2024,27857.46,"69059 Tucker Turnpike, Palmerstad, WA 88011",Shipped,16-01-2025
ORD00790,CUST0002,11-01-2025,6133.81,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Delivered,30-03-2025
ORD00791,CUST0099,14-07-2024,49978.26,"2368 Ortiz Flat Suite 596, Port Adamland, OH 64849",Shipped,12-05-2025
ORD00792,CUST0115,21-01-2025,10729.05,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Delivered,04-04-2025
ORD00793,CUST0085,10-09-2024,48677.91,"962 Hawkins Summit Suite 417, Lake Erinstad, AK 00686",Delivered,25-04-2025
ORD00794,CUST0150,11-09-2024,4018.28,"02912 Garcia Run Apt. 754, Lake Jason, WV 89270",Pending,23-01-2025
ORD00795,CUST0067,21-11-2024,11002.68,"1316 Jordan Junction, South Royberg, WY 09743",Delivered,13-12-2024
ORD00796,CUST0061,15-02-2025,12598.68,"PSC 1073, Box 2470, APO AP 25162",Pending,11-04-2025
ORD00797,CUST0031,10-01-2025,14464.7,"185 Jacqueline Port Apt. 258, North Joshuahaven, KY 79759",Cancelled,29-01-2025
ORD00798,CUST0079,02-09-2024,15224.38,"3429 Fleming Coves, West Joannamouth, GA 04492",Shipped,03-11-2024
ORD00799,CUST0104,15-04-2025,57096.36,"8847 Isabel Station, Port Alexandria, VT 17876",Delivered,29-05-2025
ORD00800,CUST0031,06-05-2025,2282.36,"185 Jacqueline Port Apt. 258, North Joshuahaven, KY 79759",Delivered,05-06-2025
ORD00801,CUST0095,09-10-2024,9868.77,"813 Matthew Forge, Lake Josephport, TN 23892",Shipped,07-12-2024
ORD00802,CUST0057,26-08-2024,41708.47,"USS Perez, FPO AA 17894",Shipped,26-04-2025
ORD00803,CUST0123,29-01-2025,10845.16,"5651 Clinton Mountains, North Brian, NM 79514",Shipped,24-02-2025
ORD00804,CUST0117,16-06-2025,24990.06,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Delivered,21-06-2025
ORD00805,CUST0107,13-06-2025,32299.28,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Cancelled,21-06-2025
ORD00806,CUST0138,07-03-2025,21967.77,"Unit 6862 Box 4942, DPO AP 75085",Shipped,17-05-2025
ORD00807,CUST0064,24-03-2025,24088.84,"1961 Samuel Centers Suite 658, North Brandonville, MN 92250",Pending,16-05-2025
ORD00808,CUST0135,12-10-2024,13924.89,"535 Valdez Loaf Suite 317, Port Robertview, ID 71973",Cancelled,21-04-2025
ORD00809,CUST0136,11-01-2025,7174.61,"32208 Singh Passage, South Anthonyton, UT 59106",Delivered,10-03-2025
ORD00810,CUST0020,25-07-2024,6555.69,"Unit 6333 Box 0327, DPO AA 37880",Pending,08-02-2025
ORD00811,CUST0016,01-02-2025,17805.58,"848 Frederick Points, New Becky, ME 29267",Shipped,12-06-2025
ORD00812,CUST0147,26-11-2024,5247.21,"61857 Brown Lane Suite 975, West Richard, NE 73998",Shipped,08-02-2025
ORD00813,CUST0043,02-06-2025,8874.38,"7797 Patterson Motorway Apt. 391, Martinezfurt, NE 82801",Delivered,02-06-2025
ORD00814,CUST0134,25-04-2025,49395.02,"8464 Richardson Parks Apt. 774, Lopezshire, CO 39796",Cancelled,16-05-2025
ORD00815,CUST0030,01-06-2025,35431.97,"USCGC Mcintosh, FPO AA 10459",Shipped,01-06-2025
ORD00816,CUST0150,31-05-2025,5827.29,"02912 Garcia Run Apt. 754, Lake Jason, WV 89270",Cancelled,09-06-2025
ORD00817,CUST0024,15-11-2024,42031.96,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Cancelled,06-06-2025
ORD00818,CUST0015,27-08-2024,16590.92,"3638 Alvarado Run, New Bonnieton, UT 60493",Cancelled,08-02-2025
ORD00819,CUST0034,21-12-2024,72629.13,"190 Katherine Loop, Port Tracytown, PA 29478",Cancelled,25-04-2025
ORD00820,CUST0117,29-10-2024,43155.42,"2902 Andrea Falls Apt. 573, South Jameston, MN 43369",Pending,19-04-2025
ORD00821,CUST0144,07-11-2024,12292.14,"577 Cody Loop, North Wendy, ID 28886",Cancelled,14-11-2024
ORD00822,CUST0079,08-04-2025,49779.52,"3429 Fleming Coves, West Joannamouth, GA 04492",Pending,18-06-2025
ORD00823,CUST0102,24-12-2024,24741.71,"839 Gallagher Flat, North Crystal, AK 75700",Delivered,28-05-2025
ORD00824,CUST0001,27-10-2024,13435.8,"8974 Underwood Mission Apt. 062, Lake Jenniferland, NJ 05928",Shipped,29-10-2024
ORD00825,CUST0149,20-07-2024,12880.29,"809 Aaron Key, Princehaven, FL 60459",Pending,14-12-2024
ORD00826,CUST0012,28-06-2024,38626.55,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Cancelled,20-01-2025
ORD00827,CUST0089,19-04-2025,53693.88,"778 Julie Square Apt. 351, Seanton, OK 88371",Pending,09-05-2025
ORD00828,CUST0139,28-07-2024,32298.89,"99904 Lisa Overpass, Timothyside, IN 42449",Pending,19-01-2025
ORD00829,CUST0018,11-05-2025,64047.27,"783 Proctor Spurs, Adamborough, NM 84309",Cancelled,03-06-2025
ORD00830,CUST0009,01-04-2025,23102.51,"125 Johnson Isle, Smithview, AK 35219",Delivered,07-04-2025
ORD00831,CUST0105,21-05-2025,48057.77,"467 Floyd Center Apt. 365, North Amberfurt, MI 25792",Shipped,19-06-2025
ORD00832,CUST0035,13-03-2025,26004.41,"879 Long Highway, Donaldberg, SC 00661",Cancelled,08-06-2025
ORD00833,CUST0096,26-09-2024,35949.65,"957 Adams Radial Suite 894, East Jennifer, CT 50295",Cancelled,01-06-2025
ORD00834,CUST0115,13-02-2025,41974.65,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Cancelled,11-03-2025
ORD00835,CUST0097,31-03-2025,49512.46,"612 Estrada Heights Apt. 548, Michaelfort, ID 06438",Pending,17-05-2025
ORD00836,CUST0139,29-08-2024,40885.13,"99904 Lisa Overpass, Timothyside, IN 42449",Shipped,12-11-2024
ORD00837,CUST0090,01-11-2024,2383.06,"99766 Gerald Vista, Mckinneystad, WV 91615",Pending,02-05-2025
ORD00838,CUST0046,17-05-2025,9531.11,"3232 Nicholas Ferry Apt. 112, Lisaville, VT 08259",Cancelled,27-05-2025
ORD00839,CUST0136,27-11-2024,68525.91,"32208 Singh Passage, South Anthonyton, UT 59106",Shipped,04-04-2025
ORD00840,CUST0058,19-09-2024,6269.24,"2818 Gordon Locks, East Haley, ME 84438",Pending,18-02-2025
ORD00841,CUST0006,14-09-2024,5815.79,"9253 Samantha Cape Suite 696, Schneidershire, NJ 67499",Delivered,02-12-2024
ORD00842,CUST0119,26-06-2024,19158.87,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Cancelled,09-04-2025
ORD00843,CUST0137,17-05-2025,54555.5,"3901 Oliver Course, North Ryanside, ND 53519",Cancelled,20-05-2025
ORD00844,CUST0059,15-12-2024,36334.54,"22393 Love Oval, Coxberg, ME 61873",Shipped,17-01-2025
ORD00845,CUST0118,02-08-2024,8251.89,"48562 Strickland Fords Suite 280, North Ryanhaven, WA 46142",Delivered,28-09-2024
ORD00846,CUST0040,31-10-2024,14607.29,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Delivered,31-03-2025
ORD00847,CUST0049,10-07-2024,35385.53,"04074 Steele Field Suite 491, Michaelbury, MS 42681",Pending,21-05-2025
ORD00848,CUST0009,16-01-2025,36909.49,"125 Johnson Isle, Smithview, AK 35219",Cancelled,02-04-2025
ORD00849,CUST0005,28-08-2024,45962.64,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Shipped,14-02-2025
ORD00850,CUST0053,31-01-2025,34695.27,"USNV Banks, FPO AP 28921",Pending,30-05-2025
ORD00851,CUST0026,16-04-2025,32898.1,"266 Anthony Lock Apt. 703, Lake Albertstad, MO 24031",Pending,22-06-2025
ORD00852,CUST0115,06-11-2024,5402.28,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Pending,10-05-2025
ORD00853,CUST0063,20-02-2025,5652.98,"334 York Cove, Duncanfort, TN 35189",Pending,18-06-2025
ORD00854,CUST0103,25-12-2024,2306.94,"56330 Gregory Locks Suite 739, Jessicaton, NV 89762",Cancelled,19-06-2025
ORD00855,CUST0060,17-11-2024,45687.84,"8218 Johnson Land Suite 460, Steventon, WY 01199",Shipped,01-02-2025
ORD00856,CUST0015,30-08-2024,41141.01,"3638 Alvarado Run, New Bonnieton, UT 60493",Shipped,24-12-2024
ORD00857,CUST0129,20-05-2025,28706.23,"556 Hernandez Loaf, Reillychester, NE 33398",Delivered,23-06-2025
ORD00858,CUST0060,14-03-2025,48928.51,"8218 Johnson Land Suite 460, Steventon, WY 01199",Delivered,31-03-2025
ORD00859,CUST0148,10-08-2024,11586.39,"1893 Hall Way Suite 050, Stacystad, NE 60022",Delivered,08-12-2024
ORD00860,CUST0061,16-12-2024,13911.2,"PSC 1073, Box 2470, APO AP 25162",Delivered,18-05-2025
ORD00861,CUST0037,31-03-2025,28536.15,"7772 Fernando Valleys, West Dianeville, VA 88934",Shipped,10-04-2025
ORD00862,CUST0106,22-08-2024,5168.41,"53110 Ramirez Mews Apt. 184, Port Benjamin, AK 44399",Delivered,28-12-2024
ORD00863,CUST0071,18-10-2024,40124.82,"2470 James Shoal Suite 436, Wongchester, SD 55950",Pending,14-03-2025
ORD00864,CUST0143,26-03-2025,23817.34,"982 Chase Lights, New Nathanland, MN 34432",Shipped,01-05-2025
ORD00865,CUST0110,24-08-2024,6460.3,"474 Antonio Trafficway, North Henry, WI 97039",Cancelled,22-05-2025
ORD00866,CUST0013,17-07-2024,7134.42,"852 Lopez Village Suite 207, Port Victoriashire, OK 57775",Delivered,06-09-2024
ORD00867,CUST0098,15-02-2025,56214.76,"63028 Boyer Mountain, New Justinchester, DE 02669",Delivered,01-03-2025
ORD00868,CUST0107,11-07-2024,26328.12,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Cancelled,05-11-2024
ORD00869,CUST0039,23-05-2025,58915.59,"729 Taylor Fall, Smithtown, MA 49915",Delivered,23-06-2025
ORD00870,CUST0097,02-09-2024,70119.95,"612 Estrada Heights Apt. 548, Michaelfort, ID 06438",Shipped,18-03-2025
ORD00871,CUST0138,02-02-2025,8176.12,"Unit 6862 Box 4942, DPO AP 75085",Cancelled,10-03-2025
ORD00872,CUST0062,25-02-2025,24373.71,"91933 Billy Trail, Danielview, TX 45112",Shipped,13-05-2025
ORD00873,CUST0077,10-10-2024,17952.55,"80735 Jordan View Suite 904, Lake Nicole, WI 55699",Shipped,09-02-2025
ORD00874,CUST0119,11-09-2024,1566.13,"30109 John Glen Apt. 937, West Matthewtown, OH 72997",Pending,09-11-2024
ORD00875,CUST0144,12-11-2024,15432.93,"577 Cody Loop, North Wendy, ID 28886",Cancelled,04-05-2025
ORD00876,CUST0107,28-09-2024,31050.45,"2746 Kennedy Point Suite 946, South Jose, OH 06545",Shipped,30-11-2024
ORD00877,CUST0100,19-10-2024,7002.36,"677 Moreno Glens Apt. 020, West Elizabeth, KY 74103",Shipped,01-05-2025
ORD00878,CUST0066,06-04-2025,17587.36,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Shipped,25-05-2025
ORD00879,CUST0085,20-06-2025,12772.58,"962 Hawkins Summit Suite 417, Lake Erinstad, AK 00686",Pending,23-06-2025
ORD00880,CUST0116,25-10-2024,8240.09,"PSC 2572, Box 6881, APO AP 12909",Delivered,28-10-2024
ORD00881,CUST0024,19-12-2024,27198.49,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Shipped,10-01-2025
ORD00882,CUST0014,21-07-2024,2068.49,"29116 Chen Lane, East Briannaburgh, NM 35111",Delivered,27-10-2024
ORD00883,CUST0097,11-01-2025,54471.33,"612 Estrada Heights Apt. 548, Michaelfort, ID 06438",Pending,19-02-2025
ORD00884,CUST0019,20-07-2024,22301.55,"441 Lowe Road Apt. 977, Whiteheadmouth, NJ 16120",Shipped,04-04-2025
ORD00885,CUST0144,06-07-2024,6682.8,"577 Cody Loop, North Wendy, ID 28886",Shipped,18-03-2025
ORD00886,CUST0123,17-08-2024,54230.57,"5651 Clinton Mountains, North Brian, NM 79514",Shipped,03-09-2024
ORD00887,CUST0086,19-01-2025,19962.04,"1257 Amber Mission Suite 764, Santosville, VT 86879",Delivered,24-03-2025
ORD00888,CUST0004,29-09-2024,48810.15,"PSC 0867, Box 7437, APO AA 66424",Shipped,09-04-2025
ORD00889,CUST0049,25-07-2024,3705.79,"04074 Steele Field Suite 491, Michaelbury, MS 42681",Pending,16-10-2024
ORD00890,CUST0123,20-01-2025,43008.86,"5651 Clinton Mountains, North Brian, NM 79514",Shipped,18-03-2025
ORD00891,CUST0053,17-01-2025,20499.29,"USNV Banks, FPO AP 28921",Cancelled,06-03-2025
ORD00892,CUST0062,07-12-2024,6155.61,"91933 Billy Trail, Danielview, TX 45112",Delivered,12-12-2024
ORD00893,CUST0073,12-11-2024,1556.72,"0036 Madison Vista Suite 931, Port Bradleytown, MN 55260",Cancelled,02-05-2025
ORD00894,CUST0120,20-09-2024,10699.58,"4976 Bradley Centers, New Russellhaven, OR 66564",Delivered,12-11-2024
ORD00895,CUST0079,26-10-2024,23480.2,"3429 Fleming Coves, West Joannamouth, GA 04492",Delivered,07-11-2024
ORD00896,CUST0093,07-02-2025,36872.25,"8712 Hannah Springs Suite 620, Benjaminport, NE 88927",Cancelled,17-05-2025
ORD00897,CUST0120,24-12-2024,38900.13,"4976 Bradley Centers, New Russellhaven, OR 66564",Pending,07-03-2025
ORD00898,CUST0121,29-09-2024,30444.69,"074 Garrett Falls, East Patrickview, ID 95379",Delivered,02-03-2025
ORD00899,CUST0053,16-04-2025,29047.75,"USNV Banks, FPO AP 28921",Delivered,29-04-2025
ORD00900,CUST0081,06-05-2025,11174.57,"661 Patterson Motorway, Peterton, ID 33359",Cancelled,30-05-2025
ORD00901,CUST0012,12-06-2025,11417.16,"73612 Jessica Terrace Suite 225, Port Randybury, NY 48818",Shipped,15-06-2025
ORD00902,CUST0038,08-04-2025,42065.43,"USCGC Knight, FPO AP 65513",Pending,22-05-2025
ORD00903,CUST0067,04-06-2025,32862.36,"1316 Jordan Junction, South Royberg, WY 09743",Cancelled,12-06-2025
ORD00904,CUST0076,26-08-2024,36152.84,"2655 Johnny Extension, Brendanburgh, HI 19369",Shipped,19-09-2024
ORD00905,CUST0051,21-05-2025,31745.06,"68444 Smith Creek, Jacobfort, NJ 32043",Delivered,21-05-2025
ORD00906,CUST0059,21-08-2024,35252.52,"22393 Love Oval, Coxberg, ME 61873",Cancelled,21-08-2024
ORD00907,CUST0146,09-04-2025,22613.58,"090 Campbell Ramp, Hillbury, OH 93809",Shipped,03-06-2025
ORD00908,CUST0128,14-03-2025,79729.52,"530 Theresa Plain, Barbaraland, LA 68274",Delivered,17-05-2025
ORD00909,CUST0066,19-01-2025,2068.49,"31993 Phillips Corners Suite 809, Lake Zachary, UT 00736",Cancelled,10-05-2025
ORD00910,CUST0126,16-11-2024,18357.35,"25940 Adam Green Suite 707, Trevinoborough, RI 12991",Cancelled,09-01-2025
ORD00911,CUST0044,23-10-2024,8785.03,"9881 George Forges, Newmanburgh, WV 34676",Delivered,30-04-2025
ORD00912,CUST0044,13-01-2025,33035.89,"9881 George Forges, Newmanburgh, WV 34676",Shipped,17-06-2025
ORD00913,CUST0140,19-06-2025,1710.28,"80977 Richard Radial Apt. 007, Alberttown, MO 50307",Cancelled,24-06-2025
ORD00914,CUST0048,01-05-2025,17320.21,"03868 Alfred Harbor, Jessicaport, OK 85057",Pending,13-05-2025
ORD00915,CUST0135,12-04-2025,32135.99,"535 Valdez Loaf Suite 317, Port Robertview, ID 71973",Pending,21-04-2025
ORD00916,CUST0020,22-02-2025,25585.77,"Unit 6333 Box 0327, DPO AA 37880",Pending,06-06-2025
ORD00917,CUST0002,30-01-2025,49541.19,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Cancelled,14-05-2025
ORD00918,CUST0036,07-08-2024,34263.12,"46988 Erin Glen, Williamshire, WY 87033",Shipped,14-12-2024
ORD00919,CUST0018,09-10-2024,40490.85,"783 Proctor Spurs, Adamborough, NM 84309",Shipped,01-01-2025
ORD00920,CUST0003,24-09-2024,18088.65,"40023 Kristine Route, Vanessaport, NM 18739",Shipped,01-12-2024
ORD00921,CUST0130,29-11-2024,36248.11,"82335 Campbell Point Suite 375, Micheleborough, ND 62024",Cancelled,17-02-2025
ORD00922,CUST0096,08-09-2024,3274.82,"957 Adams Radial Suite 894, East Jennifer, CT 50295",Pending,14-06-2025
ORD00923,CUST0124,05-07-2024,20329.15,"087 Rice Square Suite 350, Wiseview, MN 97899",Cancelled,06-03-2025
ORD00924,CUST0005,31-01-2025,6996.26,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Pending,06-04-2025
ORD00925,CUST0137,30-06-2024,29209.54,"3901 Oliver Course, North Ryanside, ND 53519",Cancelled,27-07-2024
ORD00926,CUST0004,06-08-2024,25518.16,"PSC 0867, Box 7437, APO AA 66424",Pending,15-05-2025
ORD00927,CUST0136,07-02-2025,29165.07,"32208 Singh Passage, South Anthonyton, UT 59106",Delivered,06-05-2025
ORD00928,CUST0138,21-07-2024,30973.15,"Unit 6862 Box 4942, DPO AP 75085",Delivered,03-04-2025
ORD00929,CUST0005,08-06-2025,25978.8,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Cancelled,11-06-2025
ORD00930,CUST0046,07-04-2025,25833.41,"3232 Nicholas Ferry Apt. 112, Lisaville, VT 08259",Pending,22-05-2025
ORD00931,CUST0025,17-09-2024,28758.88,"PSC 7080, Box 4022, APO AP 16314",Shipped,04-11-2024
ORD00932,CUST0062,02-05-2025,34791.44,"91933 Billy Trail, Danielview, TX 45112",Shipped,07-05-2025
ORD00933,CUST0135,02-02-2025,17493.9,"535 Valdez Loaf Suite 317, Port Robertview, ID 71973",Delivered,02-05-2025
ORD00934,CUST0091,05-07-2024,17373.78,"817 Monroe Forges Suite 653, East Cherylborough, TN 00884",Delivered,04-03-2025
ORD00935,CUST0102,23-11-2024,21804.82,"839 Gallagher Flat, North Crystal, AK 75700",Pending,04-12-2024
ORD00936,CUST0096,09-09-2024,17436.26,"957 Adams Radial Suite 894, East Jennifer, CT 50295",Cancelled,21-09-2024
ORD00937,CUST0118,04-10-2024,20019.76,"48562 Strickland Fords Suite 280, North Ryanhaven, WA 46142",Shipped,23-12-2024
ORD00938,CUST0058,21-01-2025,12165.56,"2818 Gordon Locks, East Haley, ME 84438",Delivered,08-06-2025
ORD00939,CUST0021,16-07-2024,15292.92,"91232 Kara Locks, Josephchester, MS 92302",Pending,29-03-2025
ORD00940,CUST0024,14-07-2024,46237.56,"426 Susan Port Apt. 291, Hodgeview, NC 80358",Cancelled,05-02-2025
ORD00941,CUST0098,27-03-2025,12202.94,"63028 Boyer Mountain, New Justinchester, DE 02669",Cancelled,20-06-2025
ORD00942,CUST0142,30-07-2024,2366.52,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Cancelled,24-06-2025
ORD00943,CUST0015,30-01-2025,1602.98,"3638 Alvarado Run, New Bonnieton, UT 60493",Pending,27-02-2025
ORD00944,CUST0044,20-08-2024,13215.98,"9881 George Forges, Newmanburgh, WV 34676",Pending,08-05-2025
ORD00945,CUST0128,17-07-2024,43483.61,"530 Theresa Plain, Barbaraland, LA 68274",Cancelled,06-06-2025
ORD00946,CUST0085,14-07-2024,18136.86,"962 Hawkins Summit Suite 417, Lake Erinstad, AK 00686",Pending,22-02-2025
ORD00947,CUST0136,30-07-2024,26834.67,"32208 Singh Passage, South Anthonyton, UT 59106",Pending,16-04-2025
ORD00948,CUST0059,28-02-2025,49430.45,"22393 Love Oval, Coxberg, ME 61873",Shipped,08-03-2025
ORD00949,CUST0146,15-07-2024,31716.67,"090 Campbell Ramp, Hillbury, OH 93809",Cancelled,25-01-2025
ORD00950,CUST0070,28-01-2025,26651.26,"91496 Buchanan Dam, South Brian, MA 75185",Pending,21-06-2025
ORD00951,CUST0020,04-08-2024,3975.99,"Unit 6333 Box 0327, DPO AA 37880",Delivered,17-11-2024
ORD00952,CUST0140,04-10-2024,28840.25,"80977 Richard Radial Apt. 007, Alberttown, MO 50307",Pending,09-03-2025
ORD00953,CUST0046,17-12-2024,40542.39,"3232 Nicholas Ferry Apt. 112, Lisaville, VT 08259",Delivered,06-02-2025
ORD00954,CUST0005,13-11-2024,4486.99,"220 Gomez Ferry Suite 713, New Johnathan, TX 75492",Shipped,24-06-2025
ORD00955,CUST0037,28-07-2024,39302.53,"7772 Fernando Valleys, West Dianeville, VA 88934",Cancelled,31-12-2024
ORD00956,CUST0020,18-10-2024,15235.16,"Unit 6333 Box 0327, DPO AA 37880",Delivered,11-03-2025
ORD00957,CUST0042,27-10-2024,12410.79,"2922 Bradley Stream, Fleminghaven, DC 03253",Shipped,21-12-2024
ORD00958,CUST0146,22-10-2024,45457.13,"090 Campbell Ramp, Hillbury, OH 93809",Cancelled,11-03-2025
ORD00959,CUST0139,27-04-2025,94321.61,"99904 Lisa Overpass, Timothyside, IN 42449",Delivered,20-05-2025
ORD00960,CUST0099,01-05-2025,24279.38,"2368 Ortiz Flat Suite 596, Port Adamland, OH 64849",Shipped,25-05-2025
ORD00961,CUST0021,07-02-2025,6464.57,"91232 Kara Locks, Josephchester, MS 92302",Delivered,13-02-2025
ORD00962,CUST0014,28-12-2024,24207.4,"29116 Chen Lane, East Briannaburgh, NM 35111",Pending,15-03-2025
ORD00963,CUST0112,31-12-2024,25686.04,"50522 Tracy Plaza, Zacharyburgh, AZ 79247",Shipped,14-04-2025
ORD00964,CUST0020,03-04-2025,21353.49,"Unit 6333 Box 0327, DPO AA 37880",Delivered,28-04-2025
ORD00965,CUST0102,08-08-2024,15633.22,"839 Gallagher Flat, North Crystal, AK 75700",Delivered,03-09-2024
ORD00966,CUST0008,03-06-2025,2220.94,"190 Thomas Junction, North Jeffreymouth, KY 96998",Delivered,14-06-2025
ORD00967,CUST0116,16-06-2025,15224.38,"PSC 2572, Box 6881, APO AP 12909",Cancelled,23-06-2025
ORD00968,CUST0059,25-08-2024,15733.18,"22393 Love Oval, Coxberg, ME 61873",Delivered,08-03-2025
ORD00969,CUST0142,25-02-2025,70996.39,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Cancelled,04-04-2025
ORD00970,CUST0111,02-02-2025,20384.2,"578 Sarah Place, Port Zachary, DE 86736",Shipped,23-03-2025
ORD00971,CUST0150,28-05-2025,26288.53,"02912 Garcia Run Apt. 754, Lake Jason, WV 89270",Cancelled,15-06-2025
ORD00972,CUST0022,28-06-2024,47790.2,"19507 Elizabeth Trafficway, New Shane, MS 90914",Delivered,22-05-2025
ORD00973,CUST0064,01-01-2025,15363.52,"1961 Samuel Centers Suite 658, North Brandonville, MN 92250",Pending,22-05-2025
ORD00974,CUST0022,28-03-2025,11848.96,"19507 Elizabeth Trafficway, New Shane, MS 90914",Delivered,30-05-2025
ORD00975,CUST0040,05-03-2025,38577.64,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Cancelled,19-05-2025
ORD00976,CUST0040,16-12-2024,17007.33,"915 Williams Oval Suite 288, South Maryberg, OR 02107",Cancelled,16-04-2025
ORD00977,CUST0082,07-05-2025,55028.78,"9644 Mullins Lights, Port Davidton, DE 23696",Delivered,31-05-2025
ORD00978,CUST0028,25-01-2025,44192.36,"6792 Derek Locks, Lake Anthony, NV 08046",Pending,11-06-2025
ORD00979,CUST0002,11-03-2025,6995.09,"38682 Gonzales Station Suite 566, Gwendolynview, ME 23710",Delivered,25-04-2025
ORD00980,CUST0114,03-04-2025,5501.34,"09944 Jasmine Ranch, Alexanderland, WA 94550",Delivered,20-05-2025
ORD00981,CUST0070,30-09-2024,405.3,"91496 Buchanan Dam, South Brian, MA 75185",Pending,21-02-2025
ORD00982,CUST0034,11-12-2024,19436.06,"190 Katherine Loop, Port Tracytown, PA 29478",Pending,03-05-2025
ORD00983,CUST0048,13-05-2025,1406.96,"03868 Alfred Harbor, Jessicaport, OK 85057",Cancelled,01-06-2025
ORD00984,CUST0115,25-11-2024,22381.2,"8142 Robinson Trace, Port Jocelyntown, ID 79037",Cancelled,07-12-2024
ORD00985,CUST0027,05-11-2024,26416.1,"44836 Tamara Stream, Lisamouth, AR 09785",Pending,14-12-2024
ORD00986,CUST0023,06-08-2024,17166.58,"574 Adams Corners Suite 929, South Jessicabury, MD 28232",Delivered,27-03-2025
ORD00987,CUST0142,09-06-2025,26042.8,"89429 Drake Burg Apt. 498, Ashleyshire, IL 04240",Pending,18-06-2025
